"id","tier","wins","losses","freshblood","rank"
8368,"PLATINUM",84,94,0,4
8369,"PLATINUM",19,16,0,4
8370,"PLATINUM",57,57,0,4
8371,"PLATINUM",60,57,0,4
8372,"PLATINUM",77,80,0,4
8373,"PLATINUM",28,29,0,4
8374,"PLATINUM",30,27,1,4
8375,"PLATINUM",16,1,0,4
8376,"PLATINUM",70,65,0,4
8377,"PLATINUM",140,134,0,4
8378,"PLATINUM",40,43,0,4
8379,"PLATINUM",39,37,0,4
8380,"PLATINUM",36,36,0,4
8381,"PLATINUM",32,30,0,4
8382,"PLATINUM",19,13,0,4
8383,"PLATINUM",31,30,0,4
8384,"PLATINUM",74,87,0,4
8385,"PLATINUM",31,23,0,4
8386,"PLATINUM",76,103,0,4
8387,"PLATINUM",39,38,0,4
8388,"PLATINUM",39,40,1,4
8389,"PLATINUM",30,21,1,4
8390,"PLATINUM",38,31,0,4
8391,"PLATINUM",118,129,0,4
8392,"PLATINUM",40,37,0,4
8393,"PLATINUM",67,63,0,4
8394,"PLATINUM",55,53,1,4
8395,"PLATINUM",23,17,0,4
8396,"PLATINUM",41,44,0,4
8397,"PLATINUM",40,41,0,4
8398,"PLATINUM",124,136,0,4
8399,"PLATINUM",27,14,0,4
8400,"PLATINUM",42,38,0,4
8401,"PLATINUM",24,13,0,4
8402,"PLATINUM",41,35,0,4
8403,"PLATINUM",42,36,0,4
8404,"PLATINUM",63,78,0,4
8405,"PLATINUM",25,19,0,4
8406,"PLATINUM",118,109,0,4
8407,"PLATINUM",71,52,0,4
8408,"PLATINUM",77,69,0,4
8409,"PLATINUM",8,4,0,4
8410,"PLATINUM",33,26,1,4
8411,"PLATINUM",60,53,0,4
8412,"PLATINUM",12,3,0,4
8413,"PLATINUM",40,32,0,4
8414,"PLATINUM",20,10,1,4
8415,"PLATINUM",40,34,1,4
8416,"PLATINUM",54,53,0,4
8417,"PLATINUM",33,27,0,4
8418,"PLATINUM",71,79,0,4
8419,"PLATINUM",51,35,0,4
8420,"PLATINUM",28,25,0,4
8421,"PLATINUM",27,13,1,4
8422,"PLATINUM",46,52,0,4
8423,"PLATINUM",37,36,0,4
8424,"PLATINUM",21,17,0,4
8425,"PLATINUM",57,45,0,4
8426,"PLATINUM",24,25,0,4
8427,"PLATINUM",78,78,1,4
8428,"PLATINUM",24,15,0,4
8429,"PLATINUM",40,45,0,4
8430,"PLATINUM",28,25,0,4
8431,"PLATINUM",31,33,0,4
8432,"PLATINUM",124,119,0,4
8433,"PLATINUM",93,100,0,4
8434,"PLATINUM",31,31,0,4
8435,"PLATINUM",47,47,0,4
8436,"PLATINUM",52,59,0,4
8437,"PLATINUM",68,62,0,4
8438,"PLATINUM",44,41,1,4
8439,"PLATINUM",28,21,1,4
8440,"PLATINUM",51,53,1,4
8441,"PLATINUM",39,37,0,4
8442,"PLATINUM",56,55,0,4
8443,"PLATINUM",78,81,0,4
8444,"PLATINUM",36,30,0,4
8445,"PLATINUM",35,34,1,4
8446,"PLATINUM",47,45,0,4
8447,"PLATINUM",79,83,0,4
8448,"PLATINUM",47,51,0,4
8449,"PLATINUM",59,68,0,4
8450,"PLATINUM",67,45,0,4
8451,"PLATINUM",32,24,0,4
8452,"PLATINUM",33,28,0,4
8453,"PLATINUM",11,5,0,4
8454,"PLATINUM",75,86,0,4
8455,"PLATINUM",28,18,0,4
8456,"PLATINUM",44,67,0,4
8457,"PLATINUM",65,69,0,4
8458,"PLATINUM",101,107,0,4
8459,"PLATINUM",67,70,0,4
8460,"PLATINUM",48,48,0,4
8461,"PLATINUM",59,61,0,4
8462,"PLATINUM",69,85,1,4
8463,"PLATINUM",39,37,0,4
